package,素材类型,素材语言,创意主题,创意搜集人,创意提需人,模板制作人,素材制作人,素材制作时间,spend,installs,subs,gross_after,days,cpa,cpi,sub_rate,roi,cpa_pull,cpi_pull,group,period
CoupleLens,新选题,印地语,灵魂伴侣+通用+竞,创意搜集WYX,创意提需WYX,模板制作LQX,素材制作WXX,20260515,35112.01,261336.0,13406.0,29200.32,18,2.619126510517679,0.13435581014479445,0.05129794593932715,0.8316333926767507,6073.872753494407,9240.104661067251,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,情侣传统服饰合影+青少年情侣模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260525,14618.35,78470.0,6603.0,16991.18,12,2.2138951991519007,0.1862922135848095,0.08414680769720913,1.1623185927276334,5981.9782081420735,-1137.4801583625353,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,深情宝宝舞+宝宝+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作LBJ,20260601,2559.73,25456.0,1748.0,5775.45,5,1.4643764302059497,0.10055507542426147,0.06866750471401634,2.2562731225558945,2965.5897885307313,1582.7643872662334,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,跳飞嘿嘿舞+宝宝+原,创意搜集WXY,创意提需WXY,模板制作LQX,素材制作ZQL,20260513,13622.970000000001,49588.0,4964.0,10206.28,19,2.744353344077357,0.27472311849641046,0.10010486408001935,0.7491963940315511,1325.289333254962,-5357.331562786265,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,ins粉丝数海报+meta测新+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作XY,20260604,635.37,8187.0,597.0,2205.39,3,1.0642713567839197,0.07760718211799193,0.07292048369366068,3.471032626658482,1323.1924748647525,673.3581267302902,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印地语,灵魂伴侣+日常服饰男模特+竞,创意搜集WYX,创意提需WYX,模板制作LQX,素材制作XY,20260520,16877.89,86291.0,5842.0,11187.24,18,2.889060253337898,0.19559270375821347,0.06770115075732115,0.6628340390890094,1301.3565299151785,-1687.4780870685686,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,英语,家族托脸照+一家四口+竞,创意搜集LST,创意提需LST,模板制作WXR,素材制作WXX,20260525,5212.389999999999,34967.0,2077.0,4745.86,12,2.5095763119884444,0.14906597649212114,0.05939886178396774,0.9104959529121958,1284.9530339582316,845.8542509085861,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,Q版人物+通用+原,创意搜集WYX,创意提需WYX,模板制作CF,素材制作LBJ,20260519,21301.37,115456.0,7175.0,13181.83,19,2.968832055749129,0.18449773073725054,0.06214488636363636,0.618825455827489,917.7310950683028,-1042.1425224024165,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,恒河祝福+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作ZXL,20260522,5968.28,43173.0,2167.0,4434.73,13,2.754167051222889,0.13824103027355059,0.05019340791698515,0.7430499239311829,768.354722001243,1485.7380325219729,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,男生King3号构图+2.26迭代少年模特+竞品选题+图片版双重曝光构图,创意搜集ZXL,创意提需ZXL,模板制作ZN,素材制作ZN,20260226,19353.46,128795.0,6542.0,12085.82,18,2.958339957199633,0.1502656159012384,0.05079389727862106,0.6244785170196957,702.0182815720111,2327.805004317797,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,复制竞品复刻+双人黑白合照+2.10迭代白色背景,创意搜集ZXL,创意提需ZXL,模板制作ZXL,素材制作FDJ,20260210,3565.57,15742.0,1379.0,3048.73,18,2.5856200145032635,0.22650044467030875,0.08760005081946386,0.8550470191301811,579.5593840906291,-973.5673301427894,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,宝宝摇摆节奏舞+小孩+原,创意搜集QCH,创意提需QCH,模板制作LQX,素材制作WXX,20260424,15087.84,87123.0,5070.0,9279.58,19,2.975905325443787,0.17317860955201267,0.058193588375055956,0.6150370099364786,405.36709117320237,-369.6806881824298,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,快节奏耍帅舞+胖小孩+原,创意搜集ZJX,创意提需LST,模板制作LQX,素材制作WXX,20260514,14145.9,81185.0,4796.0,8901.460000000001,19,2.9495204336947456,0.17424277883845538,0.059074952269507916,0.6292607752069506,399.2899261120068,-641.3981207790056,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,夜晚街巷跳舞+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作CF,素材制作XY,20260526,2675.04,11272.0,971.0,1986.43,12,2.7549330587023686,0.23731724627395315,0.08614265436479773,0.7425795502123334,376.344024538415,-716.0630382144432,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,秧歌舞+宝宝+原,创意搜集WXY,创意提需WXY,模板制作LQX,素材制作ZJQ,20260515,1296.41,4883.0,563.0,1400.0,16,2.302682060390764,0.2654945730083965,0.11529797255785378,1.0799052768799993,375.15965072733906,-506.9064482093876,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,黄昏微光氛围滤镜+女+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作ZXL,20260604,524.9300000000001,6339.0,257.0,704.27,3,2.0425291828793775,0.08280959141820478,0.040542672345795866,1.3416455527403652,310.12652625601334,490.660360635654,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,抖肩扭胯舞蹈+小孩+原,创意搜集WXY,创意提需WXY,模板制作WXR,素材制作WXX,20260515,883.17,2797.0,375.0,913.33,15,2.35512,0.31575616732213085,0.1340722202359671,1.034149710701224,289.2206088006677,-393.83916927570647,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印尼语,一家三口的侧面合照+印尼测试+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作LBJ,20260515,5826.36,20164.0,2004.0,3801.83,19,2.907365269461078,0.2889486213052965,0.0993850426502678,0.6525223295505256,265.07399829069993,-2428.600828621754,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,跳飞嘿嘿舞+传统服饰宝宝模特+原,创意搜集WXY,创意提需ZXL,模板制作LQX,素材制作ZJQ,20260519,3775.71,15570.0,1297.0,2455.84,19,2.9111102544333076,0.2424990366088632,0.08330122029543995,0.6504313096079943,223.4005541013467,-1104.424201040156,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,黑金宴会写真+男+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作ZXL,20260601,1795.14,10134.0,640.0,1278.09,6,2.80490625,0.17714031971580818,0.06315373988553384,0.7119723252782512,220.79061202294193,-125.2632212692578,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,夕阳双重曝光+通用meta+原,创意搜集LST,创意提需LST,模板制作WXR,素材制作XY,20260603,443.5,1935.0,179.0,414.59000000000003,4,2.477653631284916,0.22919896640826873,0.09250645994832041,0.9348139797068772,131.74423072624302,-131.70430939950526,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,雨中的聚光灯+男+原,创意搜集WCK,创意提需WCK,模板制作ZXL,素材制作WCK+WB,20260601,1000.04,5928.0,349.0,676.37,6,2.8654441260744985,0.16869770580296894,0.05887314439946019,0.6763429462821487,98.01125113647127,-21.696817478635587,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,嘟哩舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作WXX,20260520,866.89,4134.0,304.0,593.25,15,2.851611842105263,0.20969762941461054,0.07353652636671505,0.6843428808730058,50.05472075546201,-188.08809203624472,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,快速挥手舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作ZJQ,20260520,270.48,1276.0,102.0,218.92000000000002,12,2.651764705882353,0.21197492163009407,0.07993730407523511,0.8093759242827566,44.929934420105056,-58.32340091217551,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,英语,街景骑摩托合影+情侣+竞,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作ZQL,20260525,264.36,1112.0,102.0,224.89,10,2.591764705882353,0.2377338129496403,0.09172661870503597,0.8506960205779996,42.34772686071025,-73.97711210277662,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,情侣双人合集+成年高种姓模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作XY,20260518,240.11,933.0,98.0,229.6,9,2.4501020408163265,0.257352625937835,0.10503751339764202,0.9562283953188121,31.760401603139037,-102.22329633576881,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,玫瑰恋人秋千+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作CD,素材制作ZJQ,20260527,109.7,343.0,42.0,91.78,9,2.611904761904762,0.31982507288629736,0.12244897959183673,0.8366453965360073,23.07311381396869,-45.04918779189909,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,拨浪鼓舞+小孩+原,创意搜集WXY,创意提需WXY,模板制作CF,素材制作LBJ,20260601,73.12,243.0,30.0,70.66,6,2.4373333333333336,0.3009053497942387,0.12345679012345678,0.9663566739606125,19.51114426618799,-32.0527584216607,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,洞房花烛夜+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作CF,20260513,0.0,3.0,4.0,18.92,4,0.0,0.0,1.3333333333333333,,11.06217479687387,0.4487716987374384,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,持续晃腿舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LBJ,素材制作WXX,20260513,0.0,7.0,3.0,14.190000000000001,5,0.0,0.0,0.42857142857142855,,9.03324406003042,1.027622517397884,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,开枪打碟舞一号+通用+原,创意搜集WJF,创意提需WJF,模板制作ZJQ,素材制作ZQL,20260601,5.87,12.0,4.0,13.200000000000001,3,1.4675,0.4891666666666667,0.3333333333333333,2.2487223168654173,6.285357685838118,-3.9104739137532945,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,花田奔跑+女生纱丽+竞,创意搜集LST,创意提需LST,模板制作LQX,素材制作WXX,20260511,0.0,11.0,2.0,9.46,4,0.0,0.0,0.18181818181818182,,5.531087398436935,1.6372862607605594,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,双人踢腿舞+通用+原,创意搜集QCH,创意提需QCH,模板制作CF,素材制作LBJ,20260528,4.49,11.0,3.0,9.82,4,1.4966666666666668,0.4081818181818182,0.2727272727272727,2.1870824053452114,4.985966590534108,-2.5043653944891324,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,秧歌舞+ai宝宝+原,创意搜集WXY,创意提需LST,模板制作LQX,素材制作ZQL,20260521,10.84,26.0,5.0,13.09,4,2.168,0.4169230769230769,0.19230769230769232,1.2075645756457565,3.6510212156928787,-6.849116658639601,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印尼语,对镜自拍+印尼情侣+竞,创意搜集LST,创意提需LST,模板制作WXR,素材制作LBJ,20260527,11.52,19.0,5.0,12.43,2,2.304,0.6063157894736841,0.2631578947368421,1.0789930555555556,3.4262154169220174,-8.271329467336628,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,传统服饰合影视频+高种姓情侣模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260601,44.94,139.0,16.0,31.889999999999997,4,2.80875,0.3233093525179856,0.11510791366906475,0.7096128170894526,3.362157752840732,-21.771397958713468,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,四色纱丽双重曝光+高种姓女模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260506,0.0,3.0,1.0,4.73,2,0.0,0.0,0.3333333333333333,,2.830532128514056,0.4402640653634544,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,雪地写真+男+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作ZXL,20260528,410.36,2128.0,133.0,229.22,7,3.0854135338345867,0.19283834586466167,0.0625,0.5585827078662637,2.803425884596681,-54.570384850168864,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,双色双重曝光+高种姓青少年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作XY,20260526,77.46,200.0,26.0,47.5,8,2.979230769230769,0.3873,0.13,0.6132197263103538,2.7288320636620593,-40.69846450890793,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,双色双重曝光+青少年高种姓+竞,创意搜集ZXL,创意提需LST,模板制作LQX,素材制作ZQL,20260522,7.23,12.0,3.0,7.15,4,2.41,0.6025,0.25,0.9889349930843707,2.605411798506033,-5.1502039266512085,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,双重曝光King3号+高种姓青少年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260526,10.24,25.0,4.0,8.940000000000001,4,2.56,0.4096,0.16,0.8730468750000001,2.078395381571382,-5.866633267965271,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,水彩背景情侣合照+情侣+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260520,12.51,25.0,5.0,11.46,3,2.502,0.5004,0.2,0.9160671462829737,1.9810212156928788,-8.673316823738153,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,经典老歌舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作WXR,素材制作XY,20260519,9.87,12.0,4.0,9.3,3,2.4675,0.8224999999999999,0.3333333333333333,0.9422492401215807,1.5101364092706486,-8.099834055241322,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,水中梦+女+原,创意搜集ZJJ,创意提需ZJJ,模板制作WXX,素材制作ZQL,20260528,4.92,10.0,2.0,4.67,1,2.46,0.492,0.2,0.9491869918699187,1.39104263275991,-3.1148776313537567,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,祈祷祝愿+女+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作ZXL,20260522,5.0,13.0,2.0,4.590000000000001,3,2.5,0.38461538461538464,0.15384615384615385,0.9180000000000001,1.3624529879456642,-2.746887587205476,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,米卡舞+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作LXQ,素材制作ZQL,20260519,4.47,5.0,2.0,5.11,1,2.235,0.8939999999999999,0.4,1.1431767337807608,0.9311105398457586,-3.741537341377158,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,跳进电视+通用+竞,创意搜集WYX,创意提需WYX,模板制作CF,素材制作ZQL,20260527,5.19,9.0,2.0,4.4,1,2.595,0.5766666666666667,0.2222222222222222,0.8477842003853565,0.6789548314395715,-3.668046820462036,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,雪山摩托+男+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作ZQJ,20260527,5.29,14.0,2.0,4.31,2,2.645,0.37785714285714284,0.14285714285714285,0.8147448015122872,0.5789548314395718,-2.9225172762742773,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,比心拍照+情侣+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作LBJ+WB,20260527,8.23,18.0,3.0,6.17,4,2.7433333333333336,0.45722222222222225,0.16666666666666666,0.7496962332928311,0.5734322471593565,-5.186093640924072,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,爱心写真+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作ZQL,素材制作WXX,20260526,2.54,3.0,1.0,2.26,1,2.54,0.8466666666666667,0.3333333333333333,0.8897637795275589,0.5671947129611365,-2.018924680194089,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,夜间时髦直闪+通用+原,创意搜集QCH,创意提需QCH,模板制作WXR,素材制作ZJQ,20260601,5.5,9.0,2.0,4.1,3,2.75,0.6111111111111112,0.2222222222222222,0.7454545454545454,0.4936224853759459,-4.022377833997883,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,末帝亚舞舞+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作CF,素材制作LBJ,20260528,5.74,19.0,2.0,3.8700000000000006,2,2.87,0.30210526315789477,0.10526315789473684,0.6742160278745646,0.41233255906792765,-2.310267499572138,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,棚拍职业照+男女+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作ZXL,20260601,2.67,1.0,1.0,2.13,1,2.67,2.67,1.0,0.797752808988764,0.326811242687973,-2.506706159479441,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,一家三口祈祷+家庭+原,创意搜集ZJJ,创意提需ZJJ,模板制作WXR,素材制作ZXL,20260522,3.09,2.0,1.0,1.72,1,3.09,1.545,0.5,0.5566343042071198,0.18847059950201128,-2.7433673211085345,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,社媒皇冠合照+家庭+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作XY+WB,20260521,9.21,11.0,3.0,5.22,1,3.0700000000000003,0.8372727272727274,0.2727272727272727,0.5667752442996742,0.14723449447748393,-7.257947049639151,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,雨夜吵架+情侣+原,创意搜集QCH,创意提需QCH,模板制作ZXL,素材制作ZJQ,20260519,8.15,16.0,3.0,6.25,3,2.716666666666667,0.509375,0.1875,0.7668711656441718,-0.04833419023136365,-5.815733022217158,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,灵魂伴侣+中老年模特+竞,创意搜集WYX,创意提需WYX,模板制作LQX,素材制作WXX,20260521,11.68,24.0,4.0,7.54,4,2.92,0.48666666666666664,0.16666666666666666,0.6455479452054794,-0.08718302744569684,-7.996784150788626,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,英语,情侣玫瑰写真+高种姓男低种姓女+竞,创意搜集TXH,创意提需TXH,模板制作ZN,素材制作WXX,20260402,14.47,44.0,5.0,9.55,4,2.894,0.32886363636363636,0.11363636363636363,0.6599861782999309,-0.24966724280520047,-7.914735590633863,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印地语,恒河祝福+低种姓情侣+原,创意搜集LXQ,创意提需WYX,模板制作LQX,素材制作ZJQ,20260601,6.26,23.0,2.0,3.36,3,3.13,0.27217391304347827,0.08695652173913043,0.536741214057508,-0.2663775146240539,-2.4962640667100593,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,霹雳舞go舞+小孩+原,创意搜集WXY,创意提需WXY,模板制作WXR,素材制作WXX,20260521,3.2,3.0,1.0,1.61,1,3.2,1.0666666666666667,0.3333333333333333,0.503125,-0.30179575686142446,-2.7395980188485787,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,宰牲节慈善奉献+通用+原,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作XY,20260525,3.39,1.0,1.0,1.43,1,3.39,3.39,1.0,0.4218289085545722,-0.3060176115563471,-3.222451904211573,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,快节奏力量舞一号+老年模特+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作ZJQ,20260527,3.27,3.0,1.0,1.54,1,3.27,1.09,0.3333333333333333,0.4709480122324159,-0.3355225842802141,-2.762682273487345,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,开枪打碟舞二号+通用+原,创意搜集WJF,创意提需WJF,模板制作ZJQ,素材制作ZQL,20260601,3.44,4.0,1.0,1.38,1,3.44,0.86,0.25,0.4011627906976744,-0.443188757312027,-2.7868246379177646,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,Gulabi舞二号+通用+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作ZQL,20260604,6.75,16.0,2.0,2.88,1,3.375,0.421875,0.125,0.42666666666666664,-0.47422008151167194,-4.1319189304068935,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,复制宝宝摇摆节奏舞+小孩+原,创意搜集QCH,创意提需QCH,模板制作LQX,素材制作WXX,20260424,3.31,13.0,1.0,1.5,1,3.31,0.25461538461538463,0.07692307692307693,0.45317220543806647,-0.47946787148594394,-1.3745729751138691,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,双胞胎大叫舞+小孩+原,创意搜集WJF,创意提需WJF,模板制作CF,素材制作XY,20260525,4.04,4.0,1.0,0.79,1,4.04,1.01,0.25,0.19554455445544555,-0.956017611556347,-3.3698076168462925,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印尼语,家族托脸照+一家四口印尼+竞,创意搜集LST,创意提需LST,模板制作WXR,素材制作ZQL,20260603,7.3,9.0,2.0,2.35,1,3.65,0.8111111111111111,0.2222222222222222,0.3219178082191781,-0.9701520844516018,-5.760865479436162,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,帅气扭胯舞二号+通用+原,创意搜集WJF,创意提需WJF,模板制作ZJQ,素材制作ZJQ,20260527,3.97,6.0,1.0,0.86,1,3.97,0.6616666666666667,0.16666666666666666,0.21662468513853902,-1.0355225842802143,-2.9553645469746908,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,心动不止+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作CF,素材制作XY,20260519,6.47,16.0,2.0,3.16,3,3.235,0.404375,0.125,0.4884080370942813,-1.0688894601542414,-4.138919492406906,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,Bageli舞+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作ZQL,20260603,4.37,4.0,1.0,0.47,1,4.37,1.0925,0.25,0.10755148741418763,-1.2050760422258011,-3.685940213082739,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,圣水净化+通用+原,创意搜集WJF,创意提需WJF,模板制作WXR,素材制作ZXL,20260522,4.53,9.0,1.0,0.32,3,4.53,0.5033333333333334,0.1111111111111111,0.0706401766004415,-1.251529400497989,-2.9701529449884063,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,雨夜模特灵魂伴侣+中年情侣+原,创意搜集QCH,创意提需LST,模板制作LQX,素材制作LBJ,20260603,10.33,25.0,3.0,4.120000000000001,2,3.4433333333333334,0.4132,0.12,0.39883833494675713,-1.2724090285176617,-6.057246804465113,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,专业流行舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作ZQL,素材制作ZQL,20260522,4.57,1.0,1.0,0.28,1,4.57,4.57,1.0,0.0612691466083151,-1.2915294004979891,-4.396683660554268,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,印度战神+男+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作XY,20260519,4.07,12.0,1.0,0.76,2,4.07,0.33916666666666667,0.08333333333333333,0.18673218673218672,-1.369444730077121,-2.318503149115431,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,书摊前纸鸟围绕+女+原,创意搜集GMY,创意提需GMY,模板制作ZXL,素材制作GMY+WB,20260601,4.4,4.0,1.0,0.44,2,4.4,1.1,0.25,0.09999999999999999,-1.4031887573120274,-3.746824637917765,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,心动不止+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作ZXL,素材制作XY+WB,20260519,6.91,11.0,2.0,2.73,4,3.455,0.6281818181818182,0.18181818181818182,0.3950795947901592,-1.5088894601542417,-5.307382151029748,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,街道摄影+女+原,创意搜集ZJJ,创意提需ZJJ,模板制作CF,素材制作XY,20260519,4.31,11.0,1.0,0.53,2,4.31,0.3918181818181818,0.09090909090909091,0.12296983758700698,-1.6094447300771204,-2.6855265869658895,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,男生King3号构图+高种姓成年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260603,7.96,22.0,2.0,1.7,2,3.98,0.3618181818181818,0.09090909090909091,0.2135678391959799,-1.630152084451602,-4.200291644653059,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,英语,四色纱丽双重曝光+低种姓女模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260521,4.62,18.0,1.0,4.73,3,4.62,0.25666666666666665,0.05555555555555555,1.023809523809524,-1.6629170523977042,-1.8568552750433918,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,夜晚集市跳游乐园舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作WXX,20260423,819.45,5459.0,285.0,549.6,12,2.875263157894737,0.1501099102399707,0.05220736398607804,0.6706937580084202,-1.8241546863489546,14.583348624368806,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,逆袭名媛晚宴+女+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作ZJQ+WB,20260522,5.31,9.0,1.0,-0.45,1,5.31,0.59,0.1111111111111111,-0.08474576271186442,-2.0315294004979885,-3.7501529449884057,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,雨夜牵犬下车+男+原,创意搜集ZJX,创意提需ZJX,模板制作WXR,素材制作WXR,20260528,5.19,14.0,1.0,-0.33,2,5.19,0.3707142857142857,0.07142857142857142,-0.06358381502890173,-2.0344786836200455,-2.680047080239325,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,Bengbala舞+通用+原,创意搜集WJF,创意提需WJF,模板制作CF,素材制作ZQL,20260519,4.79,4.0,1.0,0.06,1,4.79,1.1975,0.25,0.012526096033402922,-2.089444730077121,-4.207229873101727,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,对镜自拍变装+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作ZXL,素材制作ZQL+WB,20260526,26.490000000000002,60.0,8.0,12.03,5,3.3112500000000002,0.44150000000000006,0.13333333333333333,0.4541336353340883,-2.15059418803496,-16.173968485796745,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,灵动扭腰舞一号+通用+原,创意搜集WJF,创意提需WJF,模板制作WXR,素材制作LBJ,20260603,5.36,11.0,1.0,-0.49,1,5.36,0.4872727272727273,0.09090909090909091,-0.09141791044776118,-2.1950760422258013,-3.478835585977532,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,三轮车婚礼+情侣+原,创意搜集WCK,创意提需WCK,模板制作ZXL,素材制作WCK+WB,20260601,5.22,7.0,1.0,-0.36,2,5.22,0.7457142857142857,0.14285714285714285,-0.06896551724137931,-2.223188757312027,-4.0718424828453275,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,婚礼骑马写真+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作WXR,素材制作ZXL,20260519,4.98,12.0,1.0,-0.12,1,4.98,0.41500000000000004,0.08333333333333333,-0.024096385542168672,-2.2794447300771212,-3.2316896193051803,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,宫格明星海报+高种姓模特+竞,创意搜集LST,创意提需LST,模板制作LQX,素材制作ZQL,20260604,5.29,18.0,1.0,-0.43,2,5.29,0.29388888888888887,0.05555555555555555,-0.08128544423440454,-2.3436664931459306,-2.2588994674362555,Zikzik,2026-05-20~2026-06-07
